,date,title,source,link
1173,2020-08-13,Air Canada unveils new loyalty program that allows families to share benefits,National_Post,https://financialpost.com/transportation/airlines/air-canada-unveils-new-loyalty-program-that-allows-families-to-share-benefits/wcm/59c37b5c-ef1d-4578-95e7-2a25e8cfa877/
1174,2020-08-13,"Richards, Mahboubi – Canada Has Three Other Education Problems in Addition to Teaching During the Pandemic",CD_Howe,https://www.cdhowe.org/intelligence-memos/richards-mahboubi-%E2%80%93-canada-has-three-other-education-problems-addition-teaching
1175,2020-08-13,S2 E13  – Breaking Down Internal Trade Barriers,CD_Howe,https://www.cdhowe.org/s2-e13-%E2%80%93-breaking-down-internal-trade-barriers
1176,2020-08-13,"The spectre of Carney now looms over Morneau, but that should be a good thing",National_Post,https://financialpost.com/news/economy/the-spectre-of-carney-now-looms-over-morneau-but-that-should-be-a-good-thing/wcm/d3542652-8c6c-4d47-a74e-374fcfda3c74/
1177,2020-08-13,CMHC says its share of mortgage market has shrunk to dangerous levels because of tougher rules,National_Post,https://financialpost.com
1178,2020-08-13,A wealth tax won’t work to fix the coming debt crisis: we need a consumption tax like the GST - Globe and Mail Op-Ed,CD_Howe,https://www.cdhowe.org/expert-op-eds/wealth-tax-won%E2%80%99t-work-fix-coming-debt-crisis-we-need-consumption-tax-gst-globe-and-mail-op-ed
1179,2020-08-13,Bank of Canada extends oversight to Interac's e-Transfer service,National_Post,https://financialpost.com
1180,2020-08-08,New race-based data shows visible minorities in Canada disproportionately impacted by COVID recession,National_Post,https://financialpost.com
1181,2020-08-08,"Coronavirus punishes Warren Buffett, as Berkshire Hathaway takes almost $10 billion writedown",National_Post,https://financialpost.com
1182,2020-08-08,Paradise closed: It's a lost summer for Americans with deep roots in this Ontario cottage country,National_Post,https://financialpost.com/news/reopening-canada/paradise-closed-its-a-lost-summer-for-americans-with-deep-roots-in-this-ontario-cottage-country/wcm/0f5bea34-942d-4457-80af-de5fcfed3589/
1183,2020-08-08,Greenback blues: Are the doomsayers finally right about the demise of the U.S. dollar?,National_Post,https://financialpost.com/investing/greenback-blues-are-the-doomsayers-finally-right-about-the-demise-of-the-u-s-dollar/wcm/2eb76d63-61d0-461a-a646-f472ff956832/
1184,2020-08-08,Pitching in: Launching the Terry Fox run in Britain,Globe,na
1185,2020-08-08,"Resources rising: Metals, energy power TSX rebound from lows ",Globe,na
1186,2020-08-08,Why the yields on bond ETFs aren’t as high as they seem,Globe,na
1187,2020-08-08,Streetwise newsletter: Best reads of the week,Globe,na
1188,2020-08-08,Clinging to how your workplace used to be won’t help you now or in the future,Globe,na
1189,2020-08-08,Sun Life eases investor concerns as earnings exceed expectations,Globe,na
1190,2020-08-08,"Five tips for GIC investors during a period of tiny interest rates. Plus, other ways to navigate through a rocky economy",Globe,na
1191,2020-08-08,Lucinda wonders how to organize investments after the coronavirus accelerated her decision to sell her house ,Globe,na
1192,2020-08-08,It’s time to crack down on cryptocurrency scams ,Globe,na
1193,2020-08-08,Caisse de dépôt sees more economic pain ahead as it reports first investment loss in more than decade,Globe,na
1194,2020-08-08,From the archives: The spectacular rise and tragic fall of George Gosbee,Globe,na
1195,2020-08-08,The Globe’s stars and dogs for the week ,Globe,na
1196,2020-08-08,"Canaccord exploring options for U.K. wealth management unit, including possible sale",Globe,na
